,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
170,   2.9604,  34.4094,1203,    42.68,145.9885,28.9908333333, 2010/10/05,2010.0,10.0,5.0,7.0, 10-07, R/V Keifu Maru,27.2890291136
171,   2.5139,  34.4799,1402,    42.83,145.9885,28.9908333333, 2010/10/05,2010.0,10.0,5.0,7.0, 10-07, R/V Keifu Maru,27.3841040954
172,   2.1845,  34.5363,1603,    42.55,145.9885,28.9908333333, 2010/10/05,2010.0,10.0,5.0,7.0, 10-07, R/V Keifu Maru,27.4562704962
173,   1.9513,  34.5766,1801,    41.45,145.9885,28.9908333333, 2010/10/05,2010.0,10.0,5.0,7.0, 10-07, R/V Keifu Maru,27.5069011604
174,   1.7571,  34.6076,2001,    40.29,145.9885,28.9908333333, 2010/10/05,2010.0,10.0,5.0,7.0, 10-07, R/V Keifu Maru,27.5465418701
175,  27.9551,  34.4461,0,     0.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,21.8839853035
176,  27.8444,  34.4445,11,     0.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,21.9187303814
177,  27.5147,  34.5763,26,     0.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,22.1221338809
178,  22.1939,  34.8374,52,     0.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,23.921325677
179,  20.5444,  34.7497,77,     0.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,24.3081158269
180,  19.2063,  34.7121,101,     0.22,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,24.6300086585
181,  18.7058,  34.7042,126,     1.40,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,24.7510812714
182,  18.3191,  34.6941,151,     2.58,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,24.8401209378
183,  17.7590,  34.6849,201,     3.35,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,24.9708510477
184,  17.3795,  34.6792,252,     3.67,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,25.0582556036
185,  17.0338,  34.6843,302,     5.27,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,25.1445501333
186,  14.5912,  34.5578,403,    10.64,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,25.5998796889
187,  11.3415,  34.3272,502,    16.35,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,26.0686407799
188,   7.9833,  34.1205,601,    24.34,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,26.4627523496
189,   5.8515,  34.0615,701,    31.43,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,26.7051359944
190,   4.7921,  34.1313,802,    36.67,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,26.884381009
191,   4.1977,  34.2141,899,    39.35,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.0138793997
192,   3.7537,  34.2888,997,    40.95,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.1182303477
193,   3.7537,  34.2888,997,    41.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.1182303477
194,   3.1348,  34.4215,1201,    42.04,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.2827132244
195,   3.1348,  34.4215,1201,    42.00,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.2827132244
196,   2.6963,  34.4870,1401,    41.72,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.3740598753
197,   2.3320,  34.5386,1601,    41.20,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.4460301151
198,   2.0182,  34.5790,1801,    40.48,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.5035604396
199,   1.8140,  34.6043,2001,    39.77,146.980166667,27.9973333333, 2010/10/06,2010.0,10.0,6.0,8.0, 10-07, R/V Keifu Maru,27.539582611
200,  28.0063,  34.5192,0,     0.04,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,21.9210483972
201,  27.8164,  34.5202,11,     0.03,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,21.9834461293
202,  27.7835,  34.5217,26,     0.01,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,21.9952048748
203,  23.0484,  34.7276,50,     0.04,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,23.5964668494
204,  20.6974,  34.7304,76,     0.02,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,24.2526605833
205,  19.5848,  34.7191,102,     0.11,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,24.5377840576
206,  18.9232,  34.7135,126,     1.77,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,24.7031757206
207,  18.5178,  34.7040,151,     2.66,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,24.7980830347
208,  17.9860,  34.6874,200,     3.19,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,24.9172737114
209,  17.5943,  34.7097,251,     4.76,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,25.0295513908
210,  16.9693,  34.6974,302,     6.29,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,25.1697315865
211,  14.6676,  34.5604,402,    10.46,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,25.5854542065
212,  11.7473,  34.3596,501,    15.90,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,26.0186908114
213,   8.7923,  34.1578,605,    22.06,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,26.3691994501
214,   6.1469,  34.0360,703,    29.62,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,26.6482029929
215,   5.0238,  34.0761,801,    34.98,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,26.8148023521
216,   4.2173,  34.1949,903,    39.43,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,26.9966621131
217,   3.7952,  34.2695,1001,    40.86,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.098823514
218,   3.0120,  34.3993,1199,    42.60,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.2763459456
219,   2.5052,  34.4817,1399,    42.69,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.3862728653
220,   2.5052,  34.4817,1399,    42.87,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.3862728653
221,   2.1934,  34.5347,1598,    42.50,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.454276434
222,   2.1934,  34.5347,1598,    42.44,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.454276434
223,   1.9396,  34.5781,1798,    41.61,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.5090089767
224,   1.7664,  34.6062,1999,    40.53,147.247833333,29.0078333333, 2010/10/06,2010.0,10.0,6.0,9.0, 10-07, R/V Keifu Maru,27.5447210167
225,  26.9081,  34.4554,0,     0.00,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,22.2269457673
226,  26.9091,  34.4798,12,     0.00,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,22.2446054551
227,  26.1786,  34.6531,26,     0.03,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,22.6022255244
228,  21.3283,  34.7433,52,     0.00,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,24.0912175676
229,  19.3424,  34.7029,77,     0.37,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,24.5881787902
230,  18.6976,  34.7049,103,     2.21,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,24.7536715842
231,  18.3073,  34.6964,127,     2.83,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,24.8447842017
232,  17.9459,  34.6900,154,     3.28,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,24.9290674115
233,  17.5157,  34.6900,203,     4.21,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,25.0336508326
234,  17.1497,  34.6859,251,     5.17,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,25.118240585
235,  16.2787,  34.6524,303,     7.72,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,25.2967101823
236,  13.5077,  34.4812,404,    13.06,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,25.768065897
237,  10.6073,  34.2716,503,    17.72,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,26.1569899649
238,   7.4925,  34.0756,603,    25.01,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,26.4986119858
239,   5.3804,  34.0542,702,    33.31,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,26.7562358674
240,   4.6190,  34.1436,801,    37.77,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,26.913176383
241,   4.0389,  34.2384,902,    40.32,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.0495391073
242,   3.6453,  34.3044,1000,    41.44,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.14128978
243,   3.0309,  34.4057,1202,    42.52,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.2797059459
244,   2.5745,  34.4920,1403,    42.51,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.3885558643
245,   2.2276,  34.5461,1602,    41.59,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.4605710303
246,   1.9824,  34.5824,1803,    40.74,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.5090867641
247,   1.9824,  34.5824,1803,    40.78,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.5090867641
248,   1.8098,  34.6060,2004,    40.01,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.5412585967
249,   1.8098,  34.6060,2004,    39.89,147.452833333,30.0143333333, 2010/10/07,2010.0,10.0,7.0,10.0, 10-07, R/V Keifu Maru,27.5412585967
250,  26.5512,  34.6895,0,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,22.5122898432
251,  26.5539,  34.6899,11,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,22.5117345876
252,  26.2148,  34.7168,26,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,22.6379430886
253,  24.5172,  34.7550,50,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,23.1855656593
254,  20.3653,  34.7074,76,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,24.3241464678
255,  19.0448,  34.6932,101,     0.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,24.6570084603
256,  18.3317,  34.6785,126,     0.23,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,24.8252287898
257,  17.9051,  34.6892,151,     3.15,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,24.9384517428
258,  17.4926,  34.6845,201,     3.95,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,25.0350629679
259,  17.0724,  34.6784,251,     4.86,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,25.1309324778
260,  16.2504,  34.6575,302,     8.06,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,25.3070877062
261,  13.4762,  34.4831,403,    13.35,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,25.7759412858
262,  10.1997,  34.2294,502,    18.23,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.1948281629
263,   7.5253,  34.0755,602,    24.94,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.4938808781
264,   7.5253,  34.0755,602,    24.84,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.4938808781
265,   5.5771,  34.0310,702,    31.83,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.7145821755
266,   5.5771,  34.0310,702,    32.02,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.7145821755
267,   4.7057,  34.1157,801,    36.56,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,26.8816556452
268,   4.2080,  34.1985,901,    39.26,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.0004792578
269,   3.6934,  34.2839,1002,    41.24,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.1203279721
270,   3.0199,  34.3963,1200,    42.34,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.2732481177
271,   2.5700,  34.4682,1402,    42.95,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.3700249169
272,   2.2658,  34.5188,1602,    42.52,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.4357262456
273,   2.0183,  34.5619,1801,    42.00,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.4899327961
274,   1.8099,  34.5958,2001,    40.95,147.718166667,30.996, 2010/10/07,2010.0,10.0,7.0,11.0, 10-07, R/V Keifu Maru,27.5331203992
275,  26.6869,  34.6041,0,     0.00,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,22.4065320492
276,  26.6784,  34.6036,10,     0.01,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,22.408847088
277,  26.5875,  34.6010,26,     0.00,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,22.4355950162
278,  23.4217,  34.6848,49,     0.00,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,23.4566694148
279,  20.0549,  34.7680,77,     0.00,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,24.4517012019
280,  18.9945,  34.7145,100,     0.09,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,24.6858308814
281,  18.3945,  34.6934,125,     1.17,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,24.8208502201
282,  17.9616,  34.6853,150,     3.25,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,24.9216720503
283,  17.4929,  34.6817,200,     3.98,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,25.0328741113
284,  17.1616,  34.6814,251,     5.01,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,25.1120032277
285,  16.3909,  34.6517,301,     7.10,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,25.2703056586
286,  14.0648,  34.5137,401,    11.86,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,25.6777625839
287,  10.9486,  34.2866,501,    16.94,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.1082532808
288,   7.9630,  34.0940,600,    24.13,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.4450853903
289,   5.5980,  34.0217,701,    31.63,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.7047603299
290,   4.7876,  34.1030,800,    31.34,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.8625753123
291,   4.7876,  34.1030,800,    36.44,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.8625753123
292,   4.2545,  34.1900,899,    39.53,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.9888880812
293,   4.2545,  34.1900,899,    39.29,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,26.9888880812
294,   3.7703,  34.2734,1000,    41.03,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.104393081
295,   3.1596,  34.3740,1199,    42.34,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.2427505618
296,   2.6303,  34.4568,1400,    42.86,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.3557868863
297,   2.2825,  34.5164,1600,    43.08,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.4324476057
298,   2.0597,  34.5539,1801,    42.53,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.4802851897
299,   1.8677,  34.5853,2002,    41.68,147.926666667,32.0033333333, 2010/10/07,2010.0,10.0,7.0,12.0, 10-07, R/V Keifu Maru,27.52031824
300,  26.8356,  34.3076,0,     0.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,22.1410079596
301,  26.8361,  34.3068,11,     0.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,22.1402603105
302,  26.6843,  34.3871,26,     0.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,22.2473842988
303,  25.2750,  34.4977,50,     0.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,22.7660642549
304,  22.2001,  34.7111,74,     0.10,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,23.8253674692
305,  20.9932,  34.7571,101,     1.88,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,24.1928386181
306,  19.9606,  34.7907,126,     0.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,24.4935275184
307,  19.1185,  34.7357,149,     0.30,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,24.6702031316
308,  18.1258,  34.6946,199,     2.43,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,24.888322999
309,  17.5508,  34.6818,249,     3.85,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,25.018981393
310,  17.0337,  34.6797,301,     5.29,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,25.1410919167
311,  14.8665,  34.5758,400,    10.93,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,25.55421583
312,  11.9589,  34.3797,501,    15.98,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,25.9944363663
313,   8.7151,  34.1184,604,    21.21,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,26.3505767907
314,   5.9822,  33.9910,701,    28.99,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,26.6335895566
315,   4.8262,  34.0443,801,    34.94,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,26.8120132454
316,   4.3712,  34.1595,901,    38.77,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,26.9524578911
317,   3.8923,  34.2438,1004,    41.00,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.068741605
318,   3.8923,  34.2438,1004,    41.11,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.068741605
319,   3.2393,  34.3590,1201,    42.23,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.2234471109
320,   3.2393,  34.3590,1201,    42.19,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.2234471109
321,   2.7729,  34.4345,1400,    42.87,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.3256535161
322,   2.3707,  34.5001,1600,    43.48,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.4121947732
323,   2.1325,  34.5414,1799,    43.24,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.4645208131
324,   1.8954,  34.5819,1997,    42.20,148.149666667,32.9821666667, 2010/10/08,2010.0,10.0,8.0,13.0, 10-07, R/V Keifu Maru,27.5154697025
325,  26.2646,  34.2840,0,     0.08,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,22.3029800018
326,  26.2697,  34.2847,12,     0.00,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,22.3019054555
327,  26.2399,  34.3132,26,     0.03,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,22.332232315
328,  26.0726,  34.3961,53,     0.30,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,22.4455010823
329,  21.2583,  34.6765,78,     0.10,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.0604065662
330,  20.4470,  34.6990,102,     0.53,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.296111227
331,  19.4158,  34.7210,127,     2.36,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.5828923822
332,  18.7214,  34.7075,155,     2.68,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.7496405437
333,  18.2606,  34.6975,201,     3.29,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.857193233
334,  17.7594,  34.6986,253,     4.54,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,24.9811016589
335,  17.3251,  34.6909,305,     5.20,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,25.0801463473
336,  15.7238,  34.6253,403,     9.23,148.547666667,33.982, 2010/10/08,2010.0,10.0,8.0,14.0, 10-07, R/V Keifu Maru,25.4024039114
